PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice,LotArea,LotShape,BldgTp,OverallQuality,OverallCondition
909451040,1980,1980,0,0,0,516,1,516,516,1032,0,0,1,2,5,1,1,2,452,279,0,115000,1733,1,0,6,6
909451100,1980,1992,0,1,471,90,1,561,668,1229,1,1,1,2,5,1,3,2,462,176,0,137000,1488,1,0,6,6
909451140,1980,1980,0,0,0,561,1,561,668,1229,0,1,1,2,5,1,3,2,462,154,0,121000,1612,1,0,6,6
909451180,1980,1980,0,1,285,276,1,561,668,1229,0,1,1,2,5,1,3,2,462,150,0,124000,1300,1,0,6,6
909452050,1986,1986,242,1,454,118,2,1182,800,1982,1,1,2,3,6,1,2,2,501,400,112,208000,13607,0,1,6,6
909475040,1971,2009,0,1,803,581,1,2365,0,2365,1,0,2,3,7,2,3,2,551,200,144,315000,17597,1,1,7,9
909475300,1988,2007,260,1,808,72,3,1680,0,1680,1,0,2,3,5,1,3,2,540,292,44,222000,21695,0,1,6,9
910202070,1920,1997,0,1,456,216,2,672,672,1344,0,0,1,3,6,0,1,1,468,0,128,147000,10690,1,1,5,7
910204050,1900,1993,0,0,0,760,3,928,928,2168,0,0,2,5,11,0,1,2,576,467,160,123000,8660,1,1,5,6
910205020,1920,1950,0,0,0,596,1,596,596,1192,0,0,1,3,6,0,1,1,189,0,0,78000,6402,1,1,5,5
911104060,1925,1950,0,0,0,572,0,572,0,572,0,0,1,2,4,0,1,1,200,0,0,75000,10200,1,1,4,6
914465020,2000,2001,0,1,445,412,3,1040,1012,2052,0,1,2,3,7,1,2,3,642,210,91,251000,10125,1,1,8,5
914465040,2003,2003,0,1,1351,83,3,1518,631,2149,1,1,1,1,6,1,3,2,670,168,43,239686,12822,0,1,7,5
914465055,2004,2005,108,0,0,1710,3,1710,0,1710,0,0,2,3,7,1,3,2,550,100,48,240000,12118,0,1,7,5
914474070,2001,2002,0,1,690,114,3,804,1157,1961,1,1,2,3,7,1,2,2,560,125,192,215000,12209,0,1,6,5
916380070,2007,2008,70,1,1022,598,3,1620,0,1620,1,0,2,2,6,1,3,3,912,228,0,315500,12898,0,1,9,5
916382010,2009,2009,0,0,0,846,2,846,846,1692,0,1,2,3,6,0,3,2,650,208,114,224500,13159,0,1,7,5
916386140,2007,2007,0,1,16,1450,3,1466,0,1466,0,0,2,3,7,0,3,3,610,100,18,201000,8925,0,1,8,5
916403010,1988,1988,0,1,1005,387,1,1412,0,1412,1,0,2,3,6,1,3,2,576,0,0,175000,11457,0,1,6,5
916403200,1980,2006,0,1,462,250,3,1375,862,2237,0,1,2,3,7,1,2,2,440,305,24,204000,9839,0,1,6,8
916455070,2001,2002,136,1,1005,262,3,1296,0,1296,1,0,2,2,6,0,3,2,471,192,25,220000,6853,0,1,8,5
916460110,2003,2003,0,0,0,912,3,1072,942,2014,0,1,2,3,9,0,3,2,486,124,114,170000,9157,0,1,7,5
923201100,1968,1968,182,1,532,476,2,1008,0,1008,0,0,1,3,6,0,3,1,384,144,0,139500,12518,0,1,5,7
923203110,1998,1998,320,1,866,338,3,1204,0,1204,1,0,2,2,5,0,3,2,412,0,247,162000,4500,1,0,6,5
923203190,1999,1999,425,1,883,341,3,1224,0,1224,1,0,2,2,5,0,3,2,402,0,304,165000,4500,1,0,6,5
923225360,1973,1973,0,1,462,0,1,526,462,988,1,0,1,2,5,0,2,1,297,120,101,91000,1596,1,0,4,5
923225490,1968,1968,0,1,510,354,1,874,0,874,1,0,1,3,5,0,3,1,288,33,0,130000,9858,1,1,5,6
923226270,1970,2002,0,1,515,115,1,630,0,630,1,0,1,1,3,0,3,1,286,0,0,86000,1526,1,0,4,8
923227080,1969,2000,176,1,594,594,3,1404,0,1404,0,0,2,3,7,1,3,2,504,0,16,160000,13383,0,1,5,5
923228110,1970,1970,0,1,509,121,1,630,0,630,1,0,1,1,3,0,3,1,286,0,0,80000,1477,1,0,4,4
923228150,1970,2008,0,0,0,546,1,798,546,1344,0,1,1,3,6,1,0,0,0,0,0,97000,1533,1,0,4,6
923228230,1970,1970,0,1,273,0,1,546,546,1092,0,1,1,3,6,0,3,1,286,238,0,88000,2217,1,0,4,4
923230200,1972,1972,0,1,720,0,2,796,0,796,0,0,1,2,4,0,1,1,336,138,0,131900,7689,0,1,5,8
923252075,1993,1996,0,1,114,0,3,1091,0,1091,0,0,1,2,5,0,3,1,429,280,0,131250,7706,1,1,6,5
923275040,1978,1978,104,1,1097,0,3,1110,0,1110,1,0,1,1,4,1,3,2,602,303,30,165500,9101,0,1,5,6
923275140,1985,1985,0,1,625,208,3,833,0,833,1,0,1,3,5,0,0,0,0,0,0,112000,8780,0,1,5,5
923276260,1992,1993,0,1,718,0,1,883,0,883,1,0,1,2,5,1,1,2,698,100,32,149000,7669,1,1,5,6
923400110,1992,1992,0,1,330,294,1,624,663,1287,0,1,1,3,6,0,1,2,440,150,0,130000,10429,1,1,5,5
924100040,1977,1977,0,1,1567,0,1,1567,0,1567,1,0,2,2,5,2,3,2,714,264,32,196000,9819,0,1,6,5
924100060,1969,1969,178,1,496,0,3,784,848,1632,0,1,1,4,7,1,3,2,898,0,173,173000,10457,0,1,5,7
526353050,1970,1970,0,1,865,340,3,2117,0,2117,0,1,2,4,7,2,3,2,550,0,42,237500,12925,0,1,6,7
526354070,1969,1969,0,1,500,176,1,1092,1020,2112,0,1,2,4,9,2,3,2,576,280,0,206900,11075,1,1,6,5
527105050,1997,1998,0,1,706,220,3,926,678,1604,0,1,2,3,7,1,3,2,470,0,36,187500,8702,0,1,6,5
527106050,1995,1996,119,1,476,204,2,680,790,1470,0,1,2,3,7,1,2,2,420,192,49,165000,8139,1,1,6,5
527106140,1998,1998,0,1,851,75,3,926,678,1604,0,1,2,3,7,0,3,2,472,100,82,195500,9535,0,1,6,5
527106150,1998,1998,0,1,828,115,2,943,695,1638,1,1,2,3,7,2,3,2,472,100,38,192000,9042,0,1,6,5
527107010,1996,1996,0,1,138,778,2,916,720,1636,0,1,2,3,7,1,3,2,386,168,84,173000,15038,0,1,6,5
527107090,1996,1997,0,1,450,898,2,1384,0,1384,1,0,2,3,7,0,3,2,404,0,39,177900,14137,0,1,5,5
527107210,1996,1997,0,1,604,125,3,729,717,1446,0,1,2,3,6,1,3,2,406,264,22,175000,21872,0,1,7,5
527127140,2001,2002,0,1,1153,440,3,1593,0,1593,1,1,1,0,5,1,3,2,682,0,120,286000,4923,1,0,8,5
527131110,1997,1997,0,1,656,1008,3,1682,0,1682,1,1,1,1,6,1,3,2,528,0,0,247900,6264,0,1,8,5
527140090,1993,1993,0,1,733,604,2,1337,0,1337,1,0,2,2,5,1,3,2,462,96,0,180000,5395,0,0,8,5
527145090,1992,1992,0,0,0,1280,3,1280,0,1280,0,0,2,2,5,0,3,2,506,0,82,180000,5070,0,0,8,5
527161010,1997,1998,0,0,0,926,3,926,678,1604,0,1,2,3,7,1,3,2,470,0,36,181000,10839,0,1,6,5
527162180,1998,1998,0,0,0,932,2,932,701,1633,0,1,2,3,7,1,3,2,460,0,39,183000,11184,0,1,6,5
527212050,2005,2007,245,0,0,1122,3,1134,1370,2504,0,1,2,4,11,1,2,3,656,144,39,325000,11198,0,1,9,5
527226020,1952,1952,0,0,0,1632,1,1474,0,1474,0,0,1,3,7,2,3,2,495,0,0,115000,31220,0,1,6,2
527276040,1950,1950,44,0,0,1488,2,1488,0,1488,0,1,2,3,6,1,3,2,738,0,0,133000,47280,0,1,6,5
527301170,1986,1991,123,0,0,791,2,1236,857,2093,0,1,2,3,7,1,3,2,542,364,63,215000,20544,0,1,7,6
527301245,1988,1988,102,1,983,692,3,1688,0,1688,1,0,2,2,6,1,3,2,528,0,48,226500,12680,0,1,7,6
527302050,1981,1981,210,1,588,606,1,1422,0,1422,0,0,2,3,7,1,3,2,576,276,0,175500,12090,0,1,6,6
527302070,1983,1983,174,1,747,513,1,1260,0,1260,1,0,2,3,6,0,3,2,598,152,0,181900,10825,0,1,7,7
527302185,1978,1978,383,1,1206,656,1,2064,0,2064,1,0,2,3,7,2,3,2,550,200,0,235000,18559,0,1,7,5
527302210,1979,1979,194,1,864,469,1,1782,0,1782,0,0,2,3,6,1,3,2,551,467,0,220000,14450,1,1,7,5
527325070,1977,1995,424,1,896,434,1,1542,1330,2872,1,1,2,4,11,1,3,2,619,550,282,272000,12227,0,1,6,7
527325240,1976,1976,621,1,890,273,1,1211,0,1211,1,0,2,3,6,1,3,2,461,0,0,161000,13068,1,1,6,5
527326130,1977,1977,0,1,767,266,1,1126,0,1126,0,0,2,3,6,0,3,2,540,180,0,175000,15611,0,1,5,6
527354160,1980,1988,280,0,0,738,1,1277,767,2044,0,1,2,3,7,1,3,2,489,28,73,185000,10400,1,1,7,6
527357110,1969,1969,0,1,280,440,2,720,588,1308,0,1,1,3,7,0,1,2,484,0,0,146900,9743,1,1,5,6
527357180,1978,1978,168,1,988,432,3,1420,1420,2840,0,1,2,4,8,2,3,4,1314,0,16,292500,12511,0,1,7,7
527358120,1976,1976,160,1,644,549,1,1523,0,1523,0,0,2,3,7,1,3,2,478,0,0,180000,11361,1,1,6,5
527359030,1976,1976,120,0,0,1444,1,1444,0,1444,0,0,2,2,5,1,3,2,473,0,24,159900,10400,1,1,6,5
527359070,1976,1976,660,1,403,400,1,1098,866,1964,0,1,2,4,8,1,3,2,483,0,69,205000,10480,1,1,7,6
527378020,1973,2000,0,1,1084,92,2,1178,0,1178,0,1,1,3,5,1,3,2,439,224,0,157000,10000,1,1,5,6
527380240,1996,1996,402,1,1023,213,3,1236,1104,2340,1,1,2,4,9,1,3,3,787,192,180,306000,14311,0,1,8,5
527402060,1969,1969,0,1,602,14,2,1054,0,1054,1,1,1,3,6,0,3,2,460,180,0,151000,9750,1,1,6,8
527402130,1969,1969,72,1,252,684,1,936,0,936,0,0,1,2,4,0,3,1,288,16,0,111900,10295,1,1,4,6
527403360,1971,1971,0,1,119,132,1,864,0,864,1,0,1,3,5,0,1,2,576,0,0,123000,7560,1,1,5,5
527425035,1972,1972,0,1,600,264,1,864,0,864,0,0,1,3,5,0,1,2,576,216,0,111250,12735,0,1,4,5
527427110,1998,1999,0,1,266,1139,3,1337,0,1337,1,0,2,2,5,0,3,2,511,144,68,181000,4060,1,0,6,5
527450110,1973,1973,359,1,458,25,1,483,504,987,0,1,1,2,5,0,1,1,264,52,0,103400,1680,1,0,6,5
527450250,1973,1973,158,1,330,153,1,483,504,987,1,1,1,2,5,0,1,1,264,0,0,100000,1680,1,0,6,5
527450520,1972,1972,422,1,483,0,2,483,504,987,0,1,1,2,5,0,1,1,352,411,0,100500,1890,1,0,6,6
527451060,1970,1970,127,1,321,162,1,483,504,987,0,1,1,2,5,0,1,1,280,0,0,106000,1869,1,0,6,6
527451290,1971,1971,232,1,387,96,1,483,504,987,0,1,1,2,4,0,1,1,264,0,0,85400,1680,1,0,6,5
527451400,1971,1971,604,1,358,125,1,483,504,987,0,1,1,2,5,0,1,1,264,0,0,89500,1680,1,0,6,3
527451550,1972,1972,356,1,350,280,1,630,672,1302,0,1,2,3,6,0,1,1,264,0,0,111750,1680,1,0,5,5
527452150,1977,1977,0,1,559,510,1,1069,0,1069,0,0,2,2,4,0,3,2,440,0,55,140000,4043,1,0,6,6
527453160,1975,1975,0,1,286,275,2,855,601,1456,0,1,2,4,7,0,3,2,460,0,0,143000,2308,1,0,6,6
527454120,1977,1977,0,1,378,677,0,1055,0,1055,0,0,2,2,4,0,3,2,440,0,38,148500,2529,1,0,7,6
527455270,1966,1966,65,1,340,524,1,892,0,892,0,0,1,3,5,0,3,1,264,0,0,110000,9477,1,1,5,5
528108150,2007,2007,302,1,1012,570,3,1582,0,1582,1,0,2,3,7,0,3,3,905,209,95,317500,12704,1,1,8,5
528110080,2007,2008,436,1,1400,310,3,1710,0,1710,1,0,2,2,6,1,3,3,866,0,102,372402,13891,1,1,8,5
528110110,2007,2007,554,1,1728,195,3,2464,0,2464,1,1,2,4,9,1,3,3,650,358,78,417500,13693,1,1,8,5
528118030,2006,2006,270,1,1420,430,3,1850,898,2748,1,1,2,4,9,1,2,3,850,212,182,390000,13418,1,1,9,5
528120130,2005,2005,368,1,1249,165,3,1414,917,2331,1,1,2,3,9,1,2,3,1003,192,63,379000,12151,0,1,9,5
528142140,2004,2004,126,1,856,292,3,1170,1162,2332,1,1,2,4,9,1,2,3,756,224,142,316000,10574,0,1,8,5
528178090,2003,2003,221,0,0,1765,3,1804,886,2690,0,1,2,4,9,1,2,3,795,268,58,370000,16451,0,1,8,5
528181010,2005,2005,144,1,20,1347,3,1367,0,1367,0,0,2,2,6,1,3,2,484,0,33,192000,12304,0,0,7,5
528186160,2006,2007,176,1,846,496,3,1342,0,1342,1,0,2,2,6,1,3,2,550,0,35,234250,6240,1,0,8,5
528186170,2006,2007,196,1,24,1318,3,1342,0,1342,0,0,2,2,6,1,3,2,550,0,35,219500,6240,1,0,8,5
528188090,2003,2004,106,0,0,764,3,764,862,1626,0,1,2,2,6,0,2,2,474,0,27,155000,2448,1,0,7,5
528188150,2003,2004,106,1,573,191,3,764,862,1626,1,1,2,2,6,0,2,2,474,0,27,154000,2448,1,0,7,5
528190010,2004,2004,146,1,720,638,3,1358,0,1358,1,0,2,2,6,1,3,2,484,192,30,207000,8198,1,0,7,5
528228345,2003,2003,143,1,1073,342,3,1455,0,1455,1,0,2,2,6,1,3,3,644,156,20,195000,3940,1,0,7,5
528228405,2004,2004,24,1,1087,306,3,1576,0,1576,1,0,2,2,7,1,3,3,668,143,20,219990,3940,1,0,7,5
528228445,2005,2006,14,1,16,1330,3,1504,0,1504,0,0,2,2,7,1,3,2,437,156,20,191000,3182,1,0,7,5
528228465,2007,2007,16,0,0,1266,3,1266,0,1266,0,0,2,2,6,1,3,2,388,100,16,159895,3182,1,1,7,5
528228540,2007,2008,20,0,0,1146,3,1246,0,1246,0,0,2,2,5,1,3,2,428,100,24,187687,3710,1,1,7,5
528235020,2004,2004,0,0,0,789,3,813,702,1515,0,1,2,3,8,1,3,2,393,0,75,179000,9024,0,1,6,5
528235120,2004,2004,0,1,759,80,3,864,729,1593,1,1,2,3,8,1,3,2,398,100,75,193000,7415,0,1,6,5
528235180,2005,2005,182,1,655,201,3,1166,0,1166,1,0,2,2,5,0,3,2,400,212,0,190000,9587,0,1,7,5
528240040,2005,2005,0,0,0,728,3,728,728,1456,0,1,2,3,8,0,3,2,400,100,24,176000,8029,0,1,6,5
528290010,2004,2005,0,1,724,64,3,788,702,1490,1,1,2,3,8,1,3,2,388,100,75,184000,15384,0,1,7,5
528292060,1999,2000,0,1,870,167,3,1037,1285,2322,0,1,2,4,8,1,2,2,400,144,44,225000,12460,0,1,7,5
528294060,1999,1999,0,0,0,831,3,873,778,1651,0,1,2,3,7,1,2,2,450,0,103,185900,8390,0,1,7,5
528315060,1997,1997,1290,0,0,1173,3,1182,1017,2199,0,1,2,3,9,1,3,2,516,0,131,284500,9660,1,1,8,5
528315110,1998,1998,473,1,986,484,2,1470,1160,2630,1,1,2,4,8,1,3,3,696,0,66,315000,9200,1,1,8,5
528326030,2000,2000,350,1,655,490,3,1145,1053,2198,1,1,2,4,9,1,3,3,836,192,84,250000,14260,0,1,8,5
528326110,2000,2000,295,0,0,1519,3,1533,639,2172,0,1,2,4,8,1,2,3,687,162,153,291000,11000,1,1,9,5
528346050,1998,1998,495,1,1660,322,3,2006,0,2006,1,0,2,2,5,1,3,3,938,144,33,350000,11675,0,1,8,5
528354100,1996,1997,0,1,851,213,3,1064,1061,2125,1,1,2,4,12,2,3,2,576,168,0,279500,10990,0,1,7,5
528363020,1995,1995,466,0,0,1242,3,1251,1250,2501,0,1,2,4,9,1,3,3,751,192,87,290000,11929,0,1,8,7
528363110,1995,1995,660,1,1696,413,3,2113,0,2113,1,1,2,2,7,1,3,3,839,236,46,350000,10437,0,1,8,6
528365060,1993,1994,651,1,1173,138,3,1325,1093,2418,1,1,2,3,9,1,3,3,983,250,154,341000,10542,1,1,7,5
528365080,1993,1994,320,1,228,0,3,1108,1089,2197,1,1,2,4,9,1,3,3,783,385,99,287500,10010,1,1,7,5
528387050,1994,1994,448,1,1000,223,3,1223,904,2127,1,1,2,3,5,2,3,2,525,171,132,271000,10944,0,1,7,5
528390020,1994,1994,554,1,1314,672,3,1987,0,1987,1,0,2,2,7,1,3,2,691,262,36,301500,14303,0,1,8,5
528427010,2007,2008,186,0,0,1580,3,1580,0,1580,0,0,2,3,7,0,3,3,830,0,24,235128,11932,1,1,8,5
528427070,2007,2007,74,0,0,894,3,894,1039,1933,0,1,2,4,9,1,2,3,668,100,18,214000,14598,0,1,6,5
528429050,2006,2006,53,1,24,1550,3,1574,0,1574,0,0,2,3,7,1,3,3,824,144,104,232000,11957,0,1,8,5
528429070,2006,2006,128,1,1096,482,2,1578,0,1578,1,0,2,3,7,1,3,3,642,0,26,240000,13253,0,1,7,5
528429080,2008,2008,284,0,0,1498,3,1506,0,1506,0,0,2,2,6,1,3,2,592,0,174,264132,14587,0,1,9,5
528431060,2007,2007,468,1,33,1530,3,1563,0,1563,0,0,2,3,6,1,3,3,758,144,99,245000,10206,1,1,8,5
528431080,2008,2008,256,0,0,1417,3,1428,0,1428,0,0,2,3,6,0,3,2,554,0,60,227680,12274,0,1,7,5
528435020,2007,2008,310,1,729,226,3,955,919,1874,1,1,2,3,8,1,3,3,880,168,108,297900,9428,1,1,8,5
528458030,2007,2008,0,1,24,1339,3,1372,0,1372,0,0,2,3,6,0,3,2,588,192,113,212700,8640,1,1,8,5
528458050,2007,2008,0,0,0,1372,3,1372,0,1372,0,0,2,3,6,0,3,2,529,0,140,250580,8640,1,1,7,5
528477040,2005,2005,0,1,400,466,2,866,902,1768,0,1,2,3,7,0,3,2,603,0,108,226700,9803,1,1,7,5
528478030,2003,2004,768,0,0,1053,3,1053,939,1992,0,1,2,3,9,1,3,2,648,140,45,250000,9375,1,1,8,5
528478040,2005,2005,0,0,0,1026,3,1026,932,1958,0,1,2,3,9,1,3,3,936,154,210,250000,10625,1,1,7,5
528480060,2007,2008,100,1,789,245,3,1050,1028,2078,1,1,2,3,8,1,3,3,836,0,102,339750,10800,1,1,8,5
528482020,2007,2007,292,0,0,1660,3,1660,0,1660,0,0,2,3,7,1,3,3,660,133,120,256000,10625,1,1,8,5
528488140,2007,2008,210,1,902,316,3,1218,0,1218,1,0,2,2,6,0,3,2,462,168,168,230348,7500,1,1,7,5
528490080,2003,2003,0,1,503,361,3,864,864,1728,0,1,2,3,7,0,3,2,673,216,56,207500,8791,0,1,6,5
531363060,2004,2005,120,1,680,400,3,1080,0,1080,1,0,1,3,6,0,0,0,0,0,0,141000,7500,1,1,7,5
531371070,2003,2003,0,1,80,200,3,835,861,1696,1,1,2,3,7,0,3,2,542,143,66,188000,10110,1,1,6,5
531373060,2003,2004,95,0,0,835,3,835,828,1663,0,1,2,3,8,0,3,2,478,168,68,192500,12774,1,1,7,5
531375050,2005,2006,126,1,80,1095,3,1175,0,1175,1,0,1,3,6,0,0,0,0,0,90,146000,13072,1,1,6,5
531375110,2004,2004,0,1,646,468,3,1114,0,1114,1,1,1,3,6,0,1,2,576,0,102,159000,13695,1,1,5,5
531376070,2007,2007,0,0,0,1162,3,1162,0,1162,0,0,2,3,6,0,3,2,483,0,32,170000,9260,1,1,7,5
531382090,1995,1995,38,1,362,392,3,754,855,1609,0,1,2,3,6,0,3,2,525,0,70,182000,8453,0,1,6,5
531382110,1993,1994,120,1,602,284,3,886,794,1680,0,1,2,3,7,0,3,2,474,144,96,163000,8480,0,1,6,5
531450030,1992,1992,0,1,397,439,2,844,893,1737,0,1,2,3,7,0,3,2,506,192,85,175000,8285,1,1,7,5
531450090,1991,1991,88,1,1200,78,2,1294,0,1294,1,0,2,3,6,0,3,2,496,112,51,179200,7153,1,1,6,5
531450170,1993,1993,120,1,426,406,3,832,878,1710,0,1,2,3,7,0,3,2,506,144,70,187000,9291,0,1,6,5
531451020,1993,1994,0,1,165,598,3,1617,0,1617,1,0,2,2,5,1,3,2,533,0,69,193000,8012,1,0,6,5
531452140,1993,1993,0,1,300,899,3,1199,0,1199,0,0,2,2,5,0,3,2,530,0,63,153900,7892,1,0,6,5
532351050,1963,1963,0,1,53,132,1,984,0,984,1,0,1,3,5,1,3,1,384,145,56,128000,9100,1,1,5,5
532353050,1962,1962,0,1,737,175,1,912,0,912,1,0,1,2,4,0,1,1,352,140,0,144000,12968,0,1,5,6
532354150,1961,2007,0,1,764,100,3,864,0,864,1,0,1,3,5,1,1,1,420,132,0,135000,8100,1,1,5,8
532376170,1968,1968,0,1,890,0,2,890,0,890,1,0,1,3,5,0,1,1,308,0,0,115000,8450,1,1,5,5
532377020,1963,1963,0,1,489,375,1,864,0,864,0,0,1,3,5,0,3,1,276,0,0,119916,6360,1,1,5,5
532378200,1961,1996,0,1,832,80,2,912,0,912,1,0,1,3,5,0,1,1,288,168,0,142000,6768,0,1,6,8
532477030,1974,1974,144,1,800,630,1,1430,0,1430,0,0,2,3,6,2,3,2,484,117,108,192000,19508,1,1,6,5
532479020,1972,1972,0,1,190,0,1,1001,640,1641,0,0,2,4,5,1,1,2,490,0,0,140000,10759,1,1,5,4
533125080,1990,1991,304,1,704,226,3,1364,1319,2683,1,1,2,4,9,2,3,2,473,237,251,290000,9205,0,1,6,5
533125140,1993,1994,568,1,520,1328,3,1827,959,2786,1,1,2,4,10,1,3,2,636,294,49,372500,11025,1,1,9,5
533206050,2004,2004,0,1,16,1375,3,1391,0,1391,0,0,2,2,5,0,3,2,530,156,158,196000,4282,0,0,7,5
533208080,2006,2007,0,0,0,625,3,625,625,1250,0,1,2,2,5,0,1,2,625,0,54,171900,4017,0,0,7,5
533208140,2004,2005,0,1,24,1211,3,1245,0,1245,0,0,2,1,5,0,3,2,495,0,100,178000,3435,0,0,7,5
533212050,2005,2005,0,1,390,210,3,600,600,1200,1,1,2,2,5,0,1,2,480,0,166,165000,3180,1,0,6,5
533212140,2007,2007,0,0,0,689,3,703,689,1392,0,0,2,2,5,0,1,2,540,0,102,146000,3180,1,0,7,5
533212150,2007,2007,0,0,0,689,3,703,689,1392,0,0,2,2,5,0,1,2,540,0,102,146000,3604,1,0,7,5
533213070,1999,1999,360,1,549,195,2,757,744,1501,0,1,2,3,6,0,1,2,440,0,0,179400,2280,1,0,7,5
533213120,1999,1999,216,1,550,194,2,757,792,1549,1,1,2,3,6,0,1,2,440,0,32,172900,2280,1,0,6,5
533215020,2000,2000,260,1,1027,587,3,1638,0,1638,1,0,2,2,5,1,3,2,495,230,68,300000,4765,0,0,9,5
533215030,2001,2001,179,1,1004,306,3,1310,0,1310,1,1,1,1,5,1,3,2,545,277,45,285000,4538,0,0,9,5
533215040,2001,2001,0,1,964,455,3,1419,0,1419,1,1,1,2,5,1,3,2,588,155,58,290000,4385,0,0,9,5
533215070,1999,2000,260,1,1141,416,3,1557,0,1557,1,0,2,2,5,1,3,2,484,124,113,305000,4109,0,0,9,5
533215080,1999,2000,60,1,1238,460,3,1709,0,1709,1,0,2,2,5,1,3,2,506,97,65,328900,5119,0,0,9,5
533217050,1999,2000,212,1,510,90,3,624,628,1252,1,1,2,2,4,0,1,2,462,0,48,160000,2160,1,0,7,5
533217060,1999,2000,216,1,600,72,3,684,720,1404,1,1,2,3,5,0,1,2,462,20,0,170000,2160,1,0,7,5
533234020,2001,2001,513,1,681,177,3,872,917,1789,1,1,2,3,7,1,3,2,546,0,0,223000,10646,0,1,7,5
533236060,1999,1999,466,1,612,348,3,962,624,1586,1,1,2,3,7,0,1,2,480,169,0,170000,2645,1,0,8,5
533236070,1999,2000,456,1,813,147,3,962,645,1607,1,1,2,3,7,0,1,2,480,169,0,200000,2645,1,0,8,5
533250050,1996,1996,0,1,786,474,3,1288,0,1288,1,1,1,1,4,2,3,2,500,120,30,245500,14963,0,0,8,5
533250110,1995,1995,0,1,560,0,3,1239,0,1239,1,1,1,1,4,1,3,2,477,172,24,217500,11064,0,0,8,5
533251120,1984,1984,0,1,660,572,1,1232,0,1232,0,0,2,3,6,0,3,2,516,0,0,162500,11120,0,1,6,6
534126090,1970,1970,288,0,0,1304,2,1682,0,1682,0,0,2,3,7,1,3,2,530,98,0,174000,10400,1,1,7,6
534127210,1969,1969,0,1,828,599,2,1427,0,1427,0,0,2,4,7,0,3,2,516,0,0,183000,11104,0,1,6,6
534127230,1968,1968,0,1,301,1439,0,1740,0,1740,0,1,1,4,8,1,3,2,512,25,0,150000,11050,1,1,6,5
534128050,1971,2004,144,1,656,602,3,1258,0,1258,0,0,2,3,5,0,3,2,528,55,0,145000,11040,1,1,6,7
534129060,1967,1967,0,1,603,723,3,1620,0,1620,0,0,2,4,8,1,3,2,578,0,62,215000,15387,0,1,7,7
534177180,1974,1997,0,1,956,384,1,1548,1066,2614,0,1,2,4,9,1,3,2,624,38,243,240000,10800,1,1,6,7
534201240,1968,1968,0,1,732,0,3,732,732,1464,0,1,1,4,7,0,3,2,470,0,40,141000,8814,1,1,5,6
534202130,1965,2008,300,1,595,317,3,912,0,912,1,0,1,2,5,0,1,2,576,0,240,147000,8872,1,1,5,8
534204030,1965,2005,0,1,260,196,3,925,0,925,1,0,1,3,5,0,1,2,576,233,0,135000,8125,1,1,5,7
534250335,1971,1971,0,1,583,242,1,845,825,1670,0,1,1,4,7,0,3,2,464,0,0,170000,13355,0,1,7,6
534250410,1974,1974,270,1,442,459,1,943,933,1876,0,1,2,4,8,1,3,2,540,0,69,185000,9120,1,1,6,6
534251280,1966,2000,252,1,400,336,2,800,832,1632,0,1,1,4,7,0,3,2,484,0,40,173000,9130,1,1,6,8
534252270,1968,1968,342,1,552,280,2,1098,880,1978,0,1,2,4,9,1,3,2,486,0,43,176000,9900,1,1,7,5
534277060,1957,1957,0,1,288,619,3,907,0,907,0,0,1,3,5,0,1,1,352,0,0,109008,8593,0,1,4,6
534277070,1956,1956,0,1,228,724,3,952,0,952,0,0,1,2,4,0,1,1,283,0,0,135750,8475,0,1,4,7
534400030,1963,1963,148,1,776,344,2,1128,0,1128,1,0,2,3,6,0,3,2,525,192,20,155000,8700,1,1,5,6
534400060,1964,1964,272,1,490,935,2,1425,0,1425,0,0,2,3,7,1,3,2,576,0,0,180500,10175,0,1,6,5
534401130,1966,1966,183,1,312,276,1,1165,0,1165,1,1,1,3,6,0,3,2,490,0,129,174900,9020,1,1,6,7
534401190,1965,1965,0,1,892,244,1,1136,0,1136,1,0,1,3,5,1,3,1,384,426,0,140000,9200,1,1,6,6
534403050,1964,1964,260,1,787,305,3,1092,0,1092,1,0,1,3,6,0,3,2,504,0,0,145000,8250,1,1,6,7
534403080,1965,1999,0,1,633,586,2,1265,0,1265,0,0,2,3,6,1,3,2,502,0,92,179900,9350,1,1,5,8
534403100,1964,1964,259,1,624,288,1,1350,0,1350,1,1,1,3,6,0,3,2,520,176,0,168500,9020,1,1,6,5
534403260,1961,1961,0,0,0,1114,1,1114,0,1114,1,0,1,3,5,0,3,2,451,0,0,140000,9900,1,1,5,5
534426040,1959,2006,54,1,806,247,3,1053,0,1053,1,1,1,3,5,0,3,1,312,0,0,145500,10007,0,1,5,7
534427040,1959,1959,243,0,0,1252,3,1252,0,1252,0,0,1,3,7,0,1,2,528,0,39,142000,10721,0,1,6,6
534428020,1960,1960,0,1,419,375,1,1100,0,1100,1,0,1,3,6,1,3,1,312,355,0,141000,12493,0,1,4,5
